"x","y","canopy_height","mean_annual_precipitation","percentage_tree_cover","globcover_numeric","globcover_label","intact_forest","forest_zone","total_burnt_area","mean_burnt_area","height_cat","firesize"
9.25,7.25,10.29706,1508.333,38.70167,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,47.94836,3.424883,"small","big_fire"
9.25,46.75,9.3,1522.889,27.40195,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,0.428738,0.03062414,"small","small_no_fire"
9.75,-1.75,21.5,1985.556,82.24028,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"small","small_no_fire"
9.75,6.75,16.56667,1835.333,59.06445,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,45.70238,3.264456,"small","big_fire"
9.75,7.25,11.35476,1512,54.63,130,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)","Non-Intact Forest",TRUE,62.08826,4.434876,"small","big_fire"
10.25,-2.25,42.65,1920.556,69.30305,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,2.110514,0.150751,"tall","small_no_fire"
10.25,6.75,17.025,1818.333,59.43694,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,105.7739,7.555281,"small","big_fire"
10.25,7.25,13.6,1510,58.39361,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,79.74883,5.696345,"small","big_fire"
10.75,-2.75,32.7,1656.333,52.82028,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,44.7957,3.199693,"tall","big_fire"
10.75,-2.25,30.85,1900.444,51.93278,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.742409,0.1244578,"tall","small_no_fire"
10.75,5.25,20.35,1944.556,57.42889,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,52.62236,3.75874,"small","big_fire"
10.75,5.75,14.85833,1942.111,53.08944,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,51.87616,3.70544,"small","big_fire"
10.75,6.25,13.55,1892.556,55.06417,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,97.63082,6.97363,"small","big_fire"
10.75,6.75,18.7,1747.556,59.31528,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,63.92062,4.565758,"small","big_fire"
10.75,7.25,16.90417,1544,59.55722,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,42.07901,3.005643,"small","big_fire"
11.25,-3.25,44.675,1557.667,54.13611,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,41.2469,2.946207,"tall","big_fire"
11.25,-2.75,28.35,1628.889,57.59083,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,4.62439,0.3303135,"medium","small_no_fire"
11.25,-2.25,13.7,1836.333,51.01722,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,12.16908,0.8692197,"small","small_no_fire"
11.25,-0.25,47.25,1864.556,69.11806,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"tall","small_no_fire"
11.25,0.25,3.7,1808.667,63.62556,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.6163109,0.04402221,"small","small_no_fire"
11.25,0.75,45.6,1815.111,60.05389,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"tall","small_no_fire"
11.25,1.25,41.2,1890.889,62.81611,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.1607767,0.01148405,"tall","small_no_fire"
11.25,1.75,39.2,1876.667,62.85305,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.1607767,0.01148405,"tall","small_no_fire"
11.25,2.25,34.6,1753.333,60.78305,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"tall","small_no_fire"
11.25,2.75,45.05,1796.111,67.52028,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.1071845,0.007656036,"tall","small_no_fire"
11.25,3.25,40.5,1834.333,58.15972,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.1607767,0.01148405,"tall","small_no_fire"
11.25,3.75,36.95,1805.111,56.38417,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.3751457,0.02679612,"tall","small_no_fire"
11.25,4.75,19.4,1618.667,58.09306,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,38.6927,2.763764,"small","big_fire"
11.25,5.25,27.15,1695.333,60.2775,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,40.67982,2.905701,"medium","big_fire"
11.25,5.75,20.49,1764.778,58.34083,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,68.54345,4.895961,"small","big_fire"
11.25,6.25,17.4875,1770.111,59.08472,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,73.39013,5.242152,"small","big_fire"
11.25,6.75,16.88333,1754,52.08194,130,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)","Non-Intact Forest",TRUE,78.59504,5.613932,"small","big_fire"
11.25,7.25,18.7,1562.778,61.26944,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,69.62549,4.97325,"small","big_fire"
11.75,-2.75,18.725,1573.556,59.24028,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,10.66649,0.7618922,"small","small_no_fire"
11.75,-2.25,19.5,1824.333,63.71972,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.1607767,0.01148405,"small","small_no_fire"
11.75,-1.75,32.9,1988,82.51639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.8842722,0.0631623,"tall","small_no_fire"
11.75,-1.25,32.5,1964.222,79.46555,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,1.125437,0.08038838,"tall","small_no_fire"
11.75,-0.75,44.85,1811.444,75.46889,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"tall","small_no_fire"
11.75,-0.25,38.65,1653,66.28639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.2456311,0.01754508,"tall","small_no_fire"
11.75,0.25,31.4,1624.667,68.76972,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.196894,0.0854924,"tall","small_no_fire"
11.75,0.75,46.8,1632.889,73.52306,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.3215535,0.02296811,"tall","small_no_fire"
11.75,1.25,36.25,1711,74.30889,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.277282,0.09123442,"tall","small_no_fire"
11.75,1.75,37.8,1746.333,75.28056,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"tall","small_no_fire"
11.75,2.25,35.4,1689.556,65.56555,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.643107,0.04593621,"tall","small_no_fire"
11.75,2.75,40.725,1697.111,71.7675,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.2679612,0.01914009,"tall","small_no_fire"
11.75,3.25,39,1688.444,65.09834,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.697937,0.1212812,"tall","small_no_fire"
11.75,3.75,35.93333,1624,56.95055,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,2.997686,0.2141204,"tall","small_no_fire"
11.75,4.25,27.65,1586.333,57.8425,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,57.29474,4.092482,"medium","big_fire"
11.75,4.75,27.7,1527.889,58.77083,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,47.55268,3.39662,"medium","big_fire"
11.75,5.25,26.61667,1566.222,60.05583,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,62.16803,4.440574,"medium","big_fire"
11.75,5.75,25.5,1655,53.58472,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,94.58632,6.756166,"medium","big_fire"
11.75,6.25,18.7,1710.889,58.54389,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,131.4924,9.392313,"small","big_fire"
11.75,6.75,13.65,1731.222,54.58639,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,70.12059,5.008613,"small","big_fire"
11.75,7.25,21.55,1618.444,62.37361,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,129.9785,9.284178,"small","big_fire"
12.25,-2.75,14.7,1623.111,79.15139,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.05359225,0.003828018,"small","small_no_fire"
12.25,-2.25,37.2,1854.667,78.34889,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.5359225,0.03828018,"tall","small_no_fire"
12.25,-1.75,30.5,1932.444,84.64667,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.3483496,0.02488212,"tall","small_no_fire"
12.25,-1.25,42.4,1762,75.55722,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.05359225,0.003828018,"tall","small_no_fire"
12.25,-0.75,50.8,1655.222,72.0525,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.05359225,0.003828018,"tall","small_no_fire"
12.25,-0.25,40.4,1581.111,68.85389,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,2.845366,0.2032404,"tall","small_no_fire"
12.25,0.25,44.4,1583.444,69.01639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,4.939409,0.3528149,"tall","small_no_fire"
12.25,0.75,46.4,1605.111,71.18777,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.000389,0.07145633,"tall","small_no_fire"
12.25,1.25,45.6,1634.444,76.025,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.5895147,0.0421082,"tall","small_no_fire"
12.25,1.75,43.45,1663.556,67.49778,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.8506552,0.06076108,"tall","small_no_fire"
12.25,2.25,37.36667,1653.333,67.13445,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.5488586,0.03920418,"tall","small_no_fire"
12.25,2.75,41.8,1656.444,70.30722,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.05359225,0.003828018,"tall","small_no_fire"
12.25,3.25,42.5,1632.111,70.19305,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.6966993,0.04976423,"tall","small_no_fire"
12.25,3.75,37.66667,1584.444,61.25361,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,23.1847,1.65605,"tall","big_fire"
12.25,4.25,34.7,1553.222,64.78028,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,32.61819,2.32987,"tall","big_fire"
12.25,4.75,24.675,1523.111,62.63306,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,39.89208,2.849434,"small","big_fire"
12.25,5.25,28.8,1533.778,59.52361,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,53.6509,3.832207,"medium","big_fire"
12.25,5.75,30.5,1607.222,60.68945,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,93.29082,6.66363,"tall","big_fire"
12.25,6.25,25.55,1673.889,65.4825,110,"Mosaic forest or shrubland (50-70%) / grassland (20-50%)","Non-Intact Forest",TRUE,133.2415,9.51725,"medium","big_fire"
12.25,6.75,16.4,1681.778,59.21917,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,74.62965,5.33069,"small","big_fire"
12.25,7.25,16.1,1616.556,60.07139,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,73.02787,5.216276,"small","big_fire"
12.75,-2.75,29.2,1761.556,78.73417,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.2679612,0.01914009,"medium","small_no_fire"
12.75,-2.25,30.2,1897.778,80.48417,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.1071845,0.007656036,"tall","small_no_fire"
12.75,-1.75,33.2,1922.333,85.6525,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.1071845,0.007656036,"tall","small_no_fire"
12.75,-1.25,39.1,1773.667,85.58945,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,4.236611,0.3026151,"tall","small_no_fire"
12.75,-0.75,43.9,1670.667,68.91389,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.902525,0.1358946,"tall","small_no_fire"
12.75,-0.25,51.6,1631,74.715,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,1.991845,0.1422747,"tall","small_no_fire"
12.75,0.25,45.45,1639.889,68.8725,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,1.155806,0.08255759,"tall","small_no_fire"
12.75,0.75,43.8,1638.333,71.11889,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"tall","small_no_fire"
12.75,1.25,41.775,1619.444,76.25555,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.1607767,0.01148405,"tall","small_no_fire"
12.75,1.75,40.6,1619.111,69.79417,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0,0,"tall","small_no_fire"
12.75,3.25,45.7,1627.222,79.32861,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.1607767,0.01148405,"tall","small_no_fire"
12.75,3.75,40.2,1608.667,69.25972,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,3.516877,0.2512055,"tall","small_no_fire"
12.75,4.25,37.91667,1570.556,65.95667,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,5.912567,0.4223262,"tall","small_no_fire"
12.75,4.75,36.325,1532.222,59.48611,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,24.46667,1.747619,"tall","big_fire"
12.75,5.25,29.45,1529.556,63.72361,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,9.675799,0.6911285,"medium","small_no_fire"
12.75,5.75,28.2875,1570.889,66.89472,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,39.87537,2.848241,"medium","big_fire"
12.75,6.25,26.78,1635,59.38055,110,"Mosaic forest or shrubland (50-70%) / grassland (20-50%)","Non-Intact Forest",TRUE,147.7249,10.55178,"medium","big_fire"
12.75,6.75,14.91607,1638.667,60.00472,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,88.53206,6.323719,"small","big_fire"
12.75,7.25,18,1576.556,55.72778,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,128.621,9.187214,"small","big_fire"
13.25,-3.25,39.8,1630.778,80.05639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.1071845,0.007656036,"tall","small_no_fire"
13.25,-2.75,40.7,1827.444,78.12167,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.05359225,0.003828018,"tall","small_no_fire"
13.25,-2.25,38.875,1920.778,80.90334,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.3215535,0.02296811,"tall","small_no_fire"
13.25,-1.75,33,1883.556,74.44111,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,17.64256,1.260183,"tall","big_fire"
13.25,-1.25,37.6,1780.889,69.47639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,9.074759,0.6481971,"tall","small_no_fire"
13.25,-0.75,41.45,1697.778,72.93027,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.755146,0.1253676,"tall","small_no_fire"
13.25,-0.25,41.95,1686.444,79.56084,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.9646605,0.06890432,"tall","small_no_fire"
13.25,0.25,43.63333,1664.778,79.38611,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.5895148,0.0421082,"tall","small_no_fire"
13.25,0.75,40.925,1638,65.52722,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.018253,0.07273234,"tall","small_no_fire"
13.25,1.25,41.68,1605.222,70.00694,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0,0,"tall","small_no_fire"
13.25,1.75,44.66,1592.556,61.31639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.1071845,0.007656036,"tall","small_no_fire"
13.25,2.25,43.52778,1608,56.54,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.2411651,0.01722608,"tall","small_no_fire"
13.25,2.75,40.225,1622.889,67.38084,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"tall","small_no_fire"
13.25,3.25,42.875,1639.667,73.19722,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.1607767,0.01148405,"tall","small_no_fire"
13.25,3.75,42.2,1632.667,70.15334,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.485725,0.1061232,"tall","small_no_fire"
13.25,4.25,39.15,1573.333,75.36111,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,28.9268,2.0662,"tall","big_fire"
13.25,4.75,33.2,1543.333,60.79861,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,28.90506,2.064647,"tall","big_fire"
13.25,5.25,28.9,1530.778,61.76639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,19.13779,1.366985,"medium","big_fire"
13.25,5.75,36.8,1554.778,59.70389,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,70.21504,5.01536,"tall","big_fire"
13.25,6.25,26.25,1593.333,59.02806,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,66.27107,4.733648,"medium","big_fire"
13.25,6.75,15.1,1584.333,61.51611,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,89.87583,6.419702,"small","big_fire"
13.25,7.25,15.76875,1534.111,58.7375,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,113.4059,8.10042,"small","big_fire"
13.75,-3.25,34.675,1748.667,75.58861,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"tall","small_no_fire"
13.75,-2.75,36.8,1905.556,69.04667,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,15.36546,1.097533,"tall","small_no_fire"
13.75,-2.25,34.85,1961.111,66.29389,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,117.2073,8.371948,"tall","big_fire"
13.75,-1.75,33,1893,67.48722,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,65.56596,4.683283,"tall","big_fire"
13.75,-1.25,28.7,1835.444,68.55583,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,59.46919,4.247799,"medium","big_fire"
13.75,-0.75,46.425,1726.222,75.75111,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"tall","small_no_fire"
13.75,-0.25,49.25,1682.556,75.69444,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"tall","small_no_fire"
13.75,0.25,45.5,1657.778,82.20944,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0,0,"tall","small_no_fire"
13.75,0.75,43.8,1616.222,72.28917,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.8610488,0.06150349,"tall","small_no_fire"
13.75,1.25,39.775,1584.222,71.44583,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.1071845,0.007656036,"tall","small_no_fire"
13.75,1.75,38,1581.889,70.61555,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,1.420195,0.1014425,"tall","small_no_fire"
13.75,2.25,39.2,1602.333,66.06194,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,2.333972,0.1667123,"tall","small_no_fire"
13.75,2.75,40.92222,1614.889,67.16917,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,4.185151,0.2989393,"tall","small_no_fire"
13.75,3.25,42.25714,1626.333,72.29028,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.1607767,0.01148405,"tall","small_no_fire"
13.75,3.75,42.93333,1595.444,78.03944,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.5895147,0.0421082,"tall","small_no_fire"
13.75,4.25,44,1554,68.05639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,23.63082,1.687916,"tall","big_fire"
13.75,4.75,35.75,1556.111,63.80111,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,39.90529,2.850378,"tall","big_fire"
13.75,5.25,32.15,1537.556,56.80917,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,57.89735,4.135525,"tall","big_fire"
13.75,5.75,30.47,1549.778,52.6,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,47.11433,3.365309,"tall","big_fire"
13.75,6.25,22.5,1575.444,52.60472,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,33.45431,2.389594,"small","big_fire"
13.75,6.75,15.245,1562.667,60.8725,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,132.0515,9.432251,"small","big_fire"
13.75,7.25,14.86154,1533.778,57.55917,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,128.6983,9.192736,"small","big_fire"
14.25,-3.75,12.5,1549.222,49.675,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,49.32268,3.523048,"small","big_fire"
14.25,-3.25,23.85,1799,54.94305,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,77.61682,5.544059,"small","big_fire"
14.25,-2.75,37,1989.667,23.21361,130,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)","Non-Intact Forest",TRUE,310.2559,22.16113,"tall","big_fire"
14.25,-0.75,13.51667,1795.889,36.91167,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,143.6426,10.26019,"small","big_fire"
14.25,-0.25,40.775,1668.889,68.73528,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,2.881335,0.2058096,"tall","small_no_fire"
14.25,0.25,43.25,1634.333,82.85583,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.05359225,0.003828018,"tall","small_no_fire"
14.25,0.75,41.275,1639.889,65.28778,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.05359225,0.003828018,"tall","small_no_fire"
14.25,1.25,37.48125,1607,68.36305,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.3161943,0.02258531,"tall","small_no_fire"
14.25,1.75,35.56136,1606.444,75.03584,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,1.607768,0.1148405,"tall","small_no_fire"
